stress_level,method,seed,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_ece,ci95_ece,mean_regret,ci95_regret,mean_utility,ci95_utility,groups
0.7,conformal_goal_validity_filter,4,0.590278,0.058324,0.515847,0.002778,0.401929,0.004005,0.072917,0.033561,0.03125,0.020988,0.083333,0.036393,0.291667,0.059562,0.402778,0.052227,0.708066,0.017117,0.219832,0.001966,0.073262,0.001577,0.355979,0.050494,0.381716,0.0698,48
0.7,conformal_goal_validity_filter,5,0.572917,0.057465,0.513461,0.003141,0.404208,0.004501,0.069444,0.027222,0.034722,0.019351,0.072917,0.032121,0.322917,0.045001,0.378472,0.04739,0.71189,0.017987,0.220449,0.001696,0.072146,0.001787,0.371628,0.049881,0.367919,0.068863,48
0.7,conformal_goal_validity_filter,6,0.538194,0.059354,0.514894,0.003173,0.403903,0.003506,0.065972,0.031875,0.020833,0.015759,0.072917,0.032121,0.319444,0.059826,0.315972,0.049823,0.706286,0.017992,0.220233,0.002082,0.074073,0.001663,0.401196,0.05162,0.344319,0.069534,48
0.7,conformal_goal_validity_filter,7,0.625,0.044038,0.515524,0.003134,0.403361,0.003896,0.065972,0.027059,0.010417,0.011534,0.104167,0.037196,0.302083,0.058888,0.381944,0.060709,0.705786,0.017731,0.219851,0.00203,0.072486,0.001668,0.326459,0.038363,0.430691,0.055035,48
0.7,conformal_goal_validity_filter,8,0.618056,0.054985,0.515666,0.003322,0.405266,0.003504,0.069444,0.028908,0.03125,0.020988,0.090278,0.037618,0.295139,0.052594,0.385417,0.056844,0.711468,0.017782,0.219895,0.001709,0.072717,0.001523,0.331593,0.047233,0.404094,0.060609,48
0.7,conformal_goal_validity_filter,9,0.534722,0.05234,0.513463,0.002849,0.404611,0.003964,0.079861,0.027492,0.017361,0.017506,0.076389,0.029111,0.315972,0.062461,0.34375,0.052744,0.70872,0.018282,0.220105,0.001936,0.07322,0.001592,0.402427,0.045158,0.335728,0.06253,48
0.7,failure_aware_manipulation_policy,0,0.649306,0.054363,0.467406,0.003396,0.416343,0.003669,0.131944,0.041218,0.041667,0.02281,0.079861,0.029162,0.336806,0.052818,0.430556,0.058223,0.737225,0.018163,0.227834,0.002078,0.121866,0.001774,0.304079,0.046657,0.37698,0.069327,48
0.7,failure_aware_manipulation_policy,1,0.5625,0.054697,0.470637,0.002761,0.415336,0.003552,0.121528,0.034716,0.03125,0.018598,0.104167,0.037196,0.392361,0.056287,0.399306,0.056496,0.738247,0.017875,0.227879,0.002012,0.121481,0.001661,0.379783,0.047386,0.301941,0.066102,48
0.7,failure_aware_manipulation_policy,2,0.559028,0.050996,0.473548,0.003117,0.41856,0.00363,0.145833,0.04523,0.027778,0.024477,0.086806,0.036379,0.347222,0.061387,0.409722,0.044528,0.739676,0.017863,0.227979,0.00179,0.121341,0.001869,0.382819,0.04423,0.288654,0.069653,48
0.7,failure_aware_manipulation_policy,3,0.618056,0.062247,0.471253,0.002385,0.418451,0.003484,0.069444,0.027222,0.0625,0.026858,0.09375,0.034942,0.322917,0.063338,0.378472,0.053926,0.738814,0.019369,0.227419,0.002052,0.121892,0.001735,0.33124,0.054039,0.361194,0.074176,48
0.7,failure_aware_manipulation_policy,4,0.565972,0.069283,0.471562,0.003154,0.415524,0.004338,0.100694,0.038588,0.045139,0.02525,0.069444,0.027222,0.364583,0.055582,0.413194,0.055865,0.739854,0.01822,0.229291,0.001934,0.121009,0.001618,0.377855,0.060506,0.318954,0.072071,48
0.7,failure_aware_manipulation_policy,5,0.527778,0.062532,0.468714,0.002915,0.417539,0.004267,0.086806,0.033678,0.038194,0.022264,0.104167,0.038447,0.371528,0.046888,0.4375,0.059661,0.740348,0.017997,0.229278,0.001722,0.121592,0.001677,0.410875,0.054228,0.287551,0.080349,48
0.7,failure_aware_manipulation_policy,6,0.576389,0.056679,0.468591,0.003472,0.416136,0.004086,0.128472,0.035391,0.055556,0.026339,0.100694,0.034716,0.302083,0.057259,0.399306,0.050295,0.735946,0.018811,0.228775,0.001897,0.120326,0.001609,0.368344,0.049461,0.286243,0.07087,48
0.7,failure_aware_manipulation_policy,7,0.611111,0.049912,0.469644,0.003387,0.414837,0.004247,0.083333,0.040103,0.038194,0.027919,0.107639,0.035723,0.305556,0.055306,0.361111,0.054444,0.738797,0.017277,0.22923,0.002131,0.121992,0.001825,0.338837,0.043605,0.356897,0.066819,48
0.7,failure_aware_manipulation_policy,8,0.565972,0.062081,0.46865,0.002973,0.415292,0.004027,0.100694,0.030354,0.048611,0.023742,0.0625,0.025035,0.34375,0.053633,0.378472,0.053042,0.736698,0.018656,0.227875,0.001694,0.121949,0.00172,0.37745,0.054167,0.31781,0.069758,48
0.7,failure_aware_manipulation_policy,9,0.579861,0.066673,0.470285,0.003363,0.416997,0.00395,0.125,0.039509,0.048611,0.021658,0.09375,0.033561,0.309028,0.049585,0.416667,0.056714,0.733994,0.018815,0.227552,0.002245,0.12168,0.001579,0.363428,0.057448,0.297066,0.082125,48
0.7,goal_retargeting_heuristic,0,0.510417,0.056217,0.380019,0.003122,0.423035,0.004106,0.142361,0.040091,0.041667,0.02281,0.121528,0.037342,0.197917,0.039695,0.40625,0.068019,0.808793,0.017365,0.221114,0.002086,0.139354,0.001631,0.425175,0.048661,0.198173,0.068538,48
0.7,goal_retargeting_heuristic,1,0.555556,0.057815,0.384249,0.00359,0.423582,0.003226,0.086806,0.032243,0.052083,0.024133,0.100694,0.037342,0.263889,0.051314,0.395833,0.062752,0.803686,0.017377,0.222745,0.001806,0.139844,0.001692,0.385776,0.050054,0.283027,0.063396,48
0.7,goal_retargeting_heuristic,2,0.541667,0.056295,0.385935,0.0032,0.423192,0.003931,0.118056,0.045577,0.027778,0.020247,0.138889,0.039309,0.263889,0.052227,0.381944,0.058324,0.811851,0.017041,0.222293,0.001967,0.139053,0.001666,0.397968,0.04865,0.251277,0.078497,48
0.7,goal_retargeting_heuristic,3,0.600694,0.057327,0.384412,0.00315,0.4244,0.003996,0.131944,0.04235,0.045139,0.023302,0.131944,0.035013,0.229167,0.043088,0.451389,0.060709,0.810935,0.019124,0.222243,0.001492,0.139985,0.001765,0.345759,0.049055,0.291009,0.064404,48
0.7,goal_retargeting_heuristic,4,0.538194,0.049823,0.381536,0.003486,0.422674,0.003492,0.114583,0.037866,0.045139,0.021175,0.114583,0.037866,0.236111,0.044395,0.388889,0.052678,0.808533,0.017378,0.220801,0.002149,0.140426,0.001712,0.400883,0.042936,0.248632,0.066137,48
0.7,goal_retargeting_heuristic,5,0.565972,0.055653,0.382172,0.003269,0.425881,0.003567,0.118056,0.038855,0.048611,0.023742,0.107639,0.035723,0.295139,0.050763,0.368056,0.055838,0.812591,0.019132,0.223198,0.002068,0.139713,0.001458,0.377629,0.048107,0.274474,0.067774,48
0.7,goal_retargeting_heuristic,6,0.5625,0.055555,0.384968,0.002869,0.424116,0.003891,0.135417,0.042011,0.048611,0.023742,0.107639,0.041823,0.25,0.056714,0.395833,0.058863,0.810232,0.018744,0.223242,0.001697,0.139703,0.001665,0.379955,0.048043,0.255903,0.066759,48
0.7,goal_retargeting_heuristic,7,0.559028,0.051915,0.384546,0.003279,0.423395,0.003741,0.121528,0.038588,0.038194,0.024296,0.142361,0.04561,0.302083,0.05115,0.409722,0.050501,0.812156,0.017833,0.22146,0.00184,0.139214,0.001637,0.384489,0.045184,0.257396,0.064157,48
0.7,goal_retargeting_heuristic,8,0.548611,0.055838,0.38375,0.003072,0.42462,0.003642,0.111111,0.034158,0.052083,0.022086,0.107639,0.037024,0.256944,0.050501,0.364583,0.055582,0.81013,0.018131,0.220666,0.002016,0.140224,0.001658,0.3925,0.048383,0.253658,0.065905,48
0.7,goal_retargeting_heuristic,9,0.583333,0.053273,0.38309,0.003205,0.423544,0.003723,0.104167,0.034559,0.048611,0.021658,0.118056,0.036339,0.270833,0.063501,0.378472,0.051227,0.810537,0.018408,0.220169,0.001829,0.139734,0.001914,0.36046,0.046006,0.293684,0.067621,48
0.7,learned_goal_state_classifier,0,0.614583,0.059288,0.534431,0.003016,0.423795,0.004313,0.079861,0.030741,0.03125,0.020988,0.079861,0.027492,0.402778,0.055732,0.381944,0.053236,0.690689,0.017583,0.21702,0.002013,0.102896,0.001563,0.334661,0.051545,0.405737,0.063228,48
0.7,learned_goal_state_classifier,1,0.604167,0.053826,0.534795,0.002837,0.430124,0.003972,0.100694,0.036053,0.055556,0.022462,0.069444,0.028908,0.347222,0.051314,0.385417,0.05161,0.693599,0.01815,0.215338,0.001782,0.103863,0.001923,0.34321,0.046719,0.358534,0.069232,48
0.7,learned_goal_state_classifier,2,0.611111,0.056991,0.533355,0.002773,0.429548,0.003787,0.072917,0.036271,0.041667,0.024797,0.079861,0.036379,0.315972,0.055226,0.416667,0.059163,0.691944,0.017085,0.216054,0.002055,0.104241,0.001421,0.337719,0.049395,0.385323,0.064866,48
0.7,learned_goal_state_classifier,3,0.59375,0.062208,0.536019,0.00278,0.427412,0.003324,0.072917,0.033561,0.013889,0.01317,0.100694,0.037342,0.288194,0.048378,0.430556,0.055732,0.69273,0.018698,0.215889,0.00194,0.103746,0.001697,0.352453,0.053827,0.386269,0.075644,48
0.7,learned_goal_state_classifier,4,0.559028,0.057121,0.535555,0.002922,0.428337,0.003215,0.09375,0.032121,0.045139,0.021175,0.09375,0.036271,0.371528,0.053486,0.381944,0.051429,0.690752,0.018913,0.215852,0.002124,0.103326,0.001976,0.382869,0.049191,0.314165,0.058706,48
0.7,learned_goal_state_classifier,5,0.642361,0.054145,0.536716,0.00281,0.426465,0.003733,0.142361,0.047639,0.038194,0.022264,0.086806,0.033678,0.336806,0.053706,0.354167,0.059661,0.687908,0.017502,0.216928,0.001982,0.103704,0.001774,0.311188,0.046738,0.365846,0.080862,48
0.7,learned_goal_state_classifier,6,0.638889,0.052678,0.5366,0.002938,0.428342,0.004035,0.100694,0.033325,0.017361,0.014556,0.0625,0.031704,0.378472,0.057327,0.378472,0.04535,0.689034,0.018145,0.216141,0.001846,0.104762,0.001418,0.313847,0.045803,0.433639,0.057275,48
0.7,learned_goal_state_classifier,7,0.548611,0.067357,0.538963,0.003296,0.42805,0.003557,0.079861,0.032243,0.038194,0.020027,0.076389,0.030693,0.329861,0.04714,0.368056,0.058324,0.689376,0.018177,0.215478,0.002001,0.102911,0.001671,0.392268,0.057926,0.33306,0.074189,48
0.7,learned_goal_state_classifier,8,0.555556,0.069687,0.537866,0.003232,0.426143,0.003484,0.083333,0.036393,0.041667,0.020633,0.065972,0.023302,0.322917,0.053633,0.40625,0.056636,0.693919,0.017346,0.217119,0.00218,0.103717,0.001639,0.386933,0.060885,0.337869,0.079685,48
0.7,learned_goal_state_classifier,9,0.614583,0.05767,0.533188,0.002904,0.429308,0.004463,0.107639,0.034374,0.034722,0.019351,0.100694,0.037342,0.357639,0.055012,0.392361,0.057121,0.690253,0.018631,0.215895,0.002035,0.103299,0.001807,0.333217,0.04966,0.364079,0.063718,48
0.7,oracle_goal_state_supervisor,0,0.868056,0.037618,0.780192,0.003397,0.650471,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.590278,0.050501,0.607639,0.052818,0.4949,0.018751,0.274342,0.001814,0.018976,0.00164,0.0,0.0,0.822077,0.038606,48
0.7,oracle_goal_state_supervisor,1,0.868056,0.04235,0.775706,0.002965,0.651016,0.003447,0.0,0.0,0.0,0.0,0.0,0.0,0.579861,0.059949,0.631944,0.046604,0.493524,0.018894,0.274751,0.002021,0.018447,0.001499,0.0,0.0,0.822579,0.042801,48
0.7,oracle_goal_state_supervisor,2,0.871528,0.03797,0.778619,0.003068,0.650254,0.004279,0.0,0.0,0.0,0.0,0.0,0.0,0.520833,0.058053,0.604167,0.066414,0.494257,0.017982,0.276874,0.001746,0.019092,0.00175,0.0,0.0,0.820233,0.038303,48
0.7,oracle_goal_state_supervisor,3,0.857639,0.038893,0.774474,0.002864,0.6494,0.003272,0.0,0.0,0.0,0.0,0.0,0.0,0.579861,0.056705,0.600694,0.051227,0.491477,0.018678,0.274942,0.001917,0.018356,0.001432,0.0,0.0,0.810875,0.038543,48
0.7,oracle_goal_state_supervisor,4,0.854167,0.044172,0.7748,0.003548,0.649872,0.003609,0.0,0.0,0.0,0.0,0.0,0.0,0.590278,0.056679,0.614583,0.062398,0.495041,0.019128,0.276449,0.00188,0.019297,0.001782,0.0,0.0,0.80798,0.044827,48
0.7,oracle_goal_state_supervisor,5,0.84375,0.038177,0.774029,0.003024,0.64997,0.003888,0.0,0.0,0.0,0.0,0.0,0.0,0.569444,0.060611,0.604167,0.059661,0.497214,0.01783,0.276787,0.001878,0.018997,0.001678,0.0,0.0,0.795472,0.039021,48
0.7,oracle_goal_state_supervisor,6,0.899306,0.030354,0.774074,0.003489,0.652593,0.003929,0.0,0.0,0.0,0.0,0.0,0.0,0.506944,0.060709,0.59375,0.05494,0.495215,0.018472,0.275212,0.001971,0.018704,0.001944,0.0,0.0,0.847183,0.031111,48
0.7,oracle_goal_state_supervisor,7,0.871528,0.042663,0.775088,0.002828,0.65272,0.003759,0.0,0.0,0.0,0.0,0.0,0.0,0.524306,0.056705,0.597222,0.053125,0.493084,0.018357,0.276453,0.00156,0.018814,0.001614,0.0,0.0,0.820457,0.04301,48
0.7,oracle_goal_state_supervisor,8,0.881944,0.033635,0.776029,0.003199,0.655185,0.004089,0.0,0.0,0.0,0.0,0.0,0.0,0.590278,0.058324,0.618056,0.051429,0.494779,0.018009,0.274867,0.001876,0.018922,0.00165,0.0,0.0,0.836364,0.034041,48
0.7,oracle_goal_state_supervisor,9,0.864583,0.038485,0.774515,0.002864,0.648859,0.004393,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.054697,0.638889,0.053569,0.493359,0.017692,0.275107,0.00202,0.018997,0.00187,0.0,0.0,0.818012,0.038655,48
0.7,pomdp_belief_planner,0,0.635417,0.05115,0.473231,0.003685,0.368934,0.003379,0.131944,0.038855,0.065972,0.027059,0.121528,0.036053,0.3125,0.059661,0.347222,0.055732,0.731477,0.017979,0.226817,0.001981,0.125466,0.001702,0.316446,0.044352,0.307464,0.068545,48
0.7,pomdp_belief_planner,1,0.590278,0.049555,0.476597,0.002865,0.36806,0.003657,0.111111,0.034158,0.052083,0.024133,0.09375,0.029027,0.322917,0.056217,0.357639,0.044561,0.731929,0.016887,0.226521,0.001671,0.124655,0.001752,0.354766,0.042523,0.317129,0.069599,48
0.7,pomdp_belief_planner,2,0.527778,0.065488,0.471988,0.003181,0.370446,0.003403,0.163194,0.044027,0.052083,0.024133,0.107639,0.039496,0.302083,0.053853,0.350694,0.054363,0.732124,0.017072,0.225547,0.001943,0.124495,0.001872,0.409937,0.056592,0.209278,0.082073,48
0.7,pomdp_belief_planner,3,0.565972,0.058147,0.473903,0.003246,0.369731,0.003903,0.118056,0.040054,0.055556,0.022462,0.09375,0.032121,0.340278,0.056679,0.326389,0.053236,0.73252,0.017002,0.22641,0.001968,0.125462,0.001721,0.37639,0.050115,0.280046,0.075694,48
0.7,pomdp_belief_planner,4,0.586806,0.06596,0.472924,0.003237,0.37227,0.003505,0.090278,0.032198,0.055556,0.028078,0.097222,0.04221,0.364583,0.05115,0.298611,0.049555,0.732469,0.019581,0.227006,0.001706,0.126168,0.001941,0.358356,0.056743,0.316633,0.083492,48
0.7,pomdp_belief_planner,5,0.579861,0.066673,0.472163,0.002917,0.370067,0.003869,0.145833,0.041976,0.055556,0.024477,0.076389,0.029111,0.28125,0.05161,0.305556,0.056155,0.732597,0.01801,0.226529,0.001777,0.126024,0.001637,0.365517,0.057965,0.277893,0.080167,48
0.7,pomdp_belief_planner,6,0.534722,0.055838,0.471047,0.003648,0.36905,0.004429,0.107639,0.048133,0.072917,0.027349,0.107639,0.034374,0.381944,0.047608,0.347222,0.058223,0.728925,0.017965,0.226133,0.00143,0.124817,0.001556,0.405058,0.049035,0.231357,0.069857,48
0.7,pomdp_belief_planner,7,0.559028,0.057943,0.472944,0.003567,0.370265,0.003682,0.107639,0.034374,0.03125,0.018598,0.114583,0.041444,0.322917,0.057052,0.364583,0.047307,0.733359,0.018178,0.227383,0.002117,0.125684,0.001784,0.384376,0.050612,0.298324,0.070038,48
0.7,pomdp_belief_planner,8,0.576389,0.053236,0.476393,0.003646,0.370859,0.003699,0.15625,0.050918,0.048611,0.025657,0.107639,0.039496,0.3125,0.058863,0.34375,0.055369,0.731576,0.018166,0.228005,0.001684,0.123329,0.001708,0.368381,0.046119,0.267885,0.079456,48
0.7,pomdp_belief_planner,9,0.576389,0.054118,0.474152,0.002985,0.368837,0.003309,0.118056,0.037618,0.069444,0.027222,0.131944,0.043452,0.347222,0.060611,0.354167,0.046264,0.731389,0.017823,0.226799,0.002337,0.125011,0.001768,0.367402,0.047664,0.259277,0.070702,48
0.7,risk_budgeted_goal_recovery,0,0.618056,0.058324,0.522086,0.003185,0.442459,0.003322,0.065972,0.030354,0.010417,0.011534,0.111111,0.034158,0.340278,0.051429,0.493056,0.068747,0.698357,0.017898,0.245791,0.002145,0.084537,0.001764,0.331957,0.050931,0.414862,0.070131,48
0.7,risk_budgeted_goal_recovery,1,0.65625,0.058687,0.521242,0.00312,0.445871,0.004588,0.065972,0.031875,0.034722,0.019351,0.09375,0.032121,0.399306,0.060538,0.413194,0.052369,0.700787,0.018716,0.244732,0.00129,0.083123,0.001693,0.298739,0.051056,0.440814,0.067,48
0.7,risk_budgeted_goal_recovery,2,0.607639,0.052818,0.520678,0.00278,0.443563,0.004058,0.072917,0.033561,0.020833,0.015759,0.045139,0.02525,0.40625,0.056636,0.378472,0.048378,0.700055,0.018603,0.244442,0.001917,0.084061,0.001708,0.341365,0.046196,0.423655,0.059119,48
0.7,risk_budgeted_goal_recovery,3,0.6875,0.060448,0.520998,0.002917,0.441761,0.003496,0.097222,0.038702,0.027778,0.017758,0.0625,0.026858,0.413194,0.055012,0.440972,0.052818,0.702536,0.018313,0.245902,0.002171,0.084147,0.001664,0.271502,0.052543,0.472554,0.074744,48
0.7,risk_budgeted_goal_recovery,4,0.59375,0.055794,0.520168,0.003391,0.444666,0.003567,0.09375,0.032121,0.027778,0.020247,0.052083,0.026019,0.357639,0.060733,0.385417,0.056844,0.700096,0.018369,0.244618,0.002069,0.083706,0.001407,0.353114,0.048715,0.384884,0.070411,48
0.7,risk_budgeted_goal_recovery,5,0.697917,0.048296,0.519333,0.003048,0.441937,0.004135,0.0625,0.028565,0.013889,0.01317,0.079861,0.027492,0.402778,0.057405,0.482639,0.060927,0.700062,0.01808,0.246027,0.001625,0.083424,0.001543,0.26315,0.042325,0.512332,0.05922,48
0.7,risk_budgeted_goal_recovery,6,0.631944,0.062247,0.521084,0.003566,0.442798,0.003481,0.097222,0.038702,0.010417,0.011534,0.100694,0.043213,0.385417,0.05161,0.423611,0.063003,0.699162,0.017694,0.24449,0.001816,0.083844,0.00153,0.318904,0.053471,0.410707,0.070721,48
0.7,risk_budgeted_goal_recovery,7,0.659722,0.049555,0.522189,0.003071,0.444999,0.003779,0.111111,0.028078,0.020833,0.015759,0.069444,0.027222,0.392361,0.05006,0.423611,0.053236,0.69433,0.01708,0.246026,0.001903,0.083922,0.001826,0.295654,0.042511,0.43586,0.060764,48
0.7,risk_budgeted_goal_recovery,8,0.604167,0.058053,0.520637,0.002814,0.447034,0.003782,0.097222,0.032013,0.027778,0.020247,0.069444,0.028908,0.378472,0.061314,0.4375,0.057233,0.69669,0.017395,0.244608,0.001889,0.084367,0.001607,0.343731,0.05008,0.382695,0.065038,48
0.7,risk_budgeted_goal_recovery,9,0.638889,0.053569,0.521736,0.002973,0.445378,0.003447,0.107639,0.034374,0.013889,0.01317,0.083333,0.035069,0.368056,0.054985,0.409722,0.058324,0.698494,0.019043,0.245982,0.001868,0.083702,0.001721,0.312442,0.046138,0.413283,0.060762,48
0.7,risk_calibrated_goal_belief_revision_v5,0,0.784722,0.047608,0.709814,0.003014,0.595722,0.003777,0.013889,0.01317,0.0,0.0,0.0,0.0,0.545139,0.060538,0.600694,0.044295,0.545145,0.017829,0.271665,0.001914,0.03635,0.001696,0.186991,0.041344,0.720404,0.049465,48
0.7,risk_calibrated_goal_belief_revision_v5,1,0.732639,0.050295,0.710793,0.003306,0.595389,0.003478,0.013889,0.01317,0.0,0.0,0.0,0.0,0.534722,0.062247,0.527778,0.056991,0.545806,0.017838,0.273214,0.001875,0.035349,0.001918,0.232279,0.043631,0.664104,0.050334,48
0.7,risk_calibrated_goal_belief_revision_v5,2,0.795139,0.047886,0.710224,0.00322,0.596207,0.003262,0.013889,0.01317,0.0,0.0,0.006944,0.009522,0.496528,0.057121,0.586806,0.057533,0.547034,0.017223,0.2729,0.00175,0.036145,0.001797,0.178193,0.0417,0.722558,0.049822,48
0.7,risk_calibrated_goal_belief_revision_v5,3,0.802083,0.049266,0.712192,0.002644,0.594605,0.003598,0.010417,0.011534,0.003472,0.006806,0.010417,0.015088,0.461806,0.051687,0.607639,0.048133,0.545879,0.019286,0.271666,0.00194,0.035998,0.001709,0.171575,0.04272,0.725434,0.052487,48
0.7,risk_calibrated_goal_belief_revision_v5,4,0.753472,0.046635,0.710521,0.00286,0.596453,0.003584,0.017361,0.017506,0.0,0.0,0.006944,0.009522,0.513889,0.054008,0.59375,0.048541,0.543124,0.018271,0.270461,0.001698,0.03645,0.001321,0.214372,0.040645,0.680718,0.049037,48
0.7,risk_calibrated_goal_belief_revision_v5,5,0.767361,0.053042,0.712199,0.002769,0.594138,0.003943,0.013889,0.01317,0.0,0.0,0.013889,0.01317,0.520833,0.051121,0.614583,0.053412,0.54402,0.017199,0.273216,0.001845,0.035942,0.001833,0.202701,0.04625,0.693709,0.052977,48
0.7,risk_calibrated_goal_belief_revision_v5,6,0.770833,0.046264,0.711293,0.003641,0.594366,0.003769,0.010417,0.011534,0.0,0.0,0.0,0.0,0.541667,0.071142,0.631944,0.058324,0.545297,0.017246,0.269957,0.001764,0.035916,0.002014,0.19908,0.040233,0.710776,0.049307,48
0.7,risk_calibrated_goal_belief_revision_v5,7,0.770833,0.046264,0.709101,0.003189,0.598523,0.004102,0.006944,0.009522,0.0,0.0,0.006944,0.009522,0.513889,0.062909,0.583333,0.05054,0.543815,0.018468,0.273061,0.002125,0.03595,0.001778,0.200168,0.040563,0.704391,0.047455,48
0.7,risk_calibrated_goal_belief_revision_v5,8,0.732639,0.053042,0.711795,0.002157,0.594864,0.003876,0.013889,0.01317,0.0,0.0,0.003472,0.006806,0.538194,0.063957,0.590278,0.051429,0.549477,0.017859,0.272307,0.00179,0.036162,0.001887,0.232219,0.046128,0.665041,0.054344,48
0.7,risk_calibrated_goal_belief_revision_v5,9,0.788194,0.042105,0.711206,0.002338,0.597531,0.0032,0.024306,0.016817,0.0,0.0,0.020833,0.015759,0.496528,0.053706,0.597222,0.04221,0.545944,0.018752,0.272147,0.001896,0.035425,0.001743,0.183244,0.036321,0.701005,0.045259,48
0.7,robust_mpc_replan,0,0.579861,0.057533,0.43755,0.00337,0.412044,0.003487,0.100694,0.030354,0.041667,0.020633,0.090278,0.032198,0.361111,0.053569,0.385417,0.05429,0.762043,0.017145,0.238114,0.002527,0.118267,0.001406,0.365293,0.050326,0.318259,0.071283,48
0.7,robust_mpc_replan,1,0.600694,0.06578,0.438978,0.00354,0.412824,0.004125,0.072917,0.029027,0.041667,0.02281,0.107639,0.037024,0.336806,0.051915,0.430556,0.054008,0.765971,0.018596,0.237835,0.001996,0.11644,0.001842,0.347377,0.05763,0.353784,0.079169,48
0.7,robust_mpc_replan,2,0.576389,0.058324,0.439304,0.002909,0.416278,0.003971,0.114583,0.040287,0.027778,0.017758,0.121528,0.039794,0.364583,0.056427,0.402778,0.052227,0.766435,0.01881,0.238901,0.002237,0.117348,0.001682,0.367808,0.050664,0.301543,0.071231,48
0.7,robust_mpc_replan,3,0.548611,0.05913,0.439043,0.00315,0.412877,0.003909,0.135417,0.042011,0.027778,0.017758,0.086806,0.032243,0.347222,0.054008,0.364583,0.060473,0.760607,0.017911,0.237791,0.001508,0.116738,0.001763,0.391246,0.051052,0.281361,0.075657,48
