split,task,regime,method,seed,episodes,success,goal_validity_f1,retarget_precision,stale_goal_pursuit,unsafe_reach,false_abandonment,reappearance_recovery,substitute_goal_success,belief_update_latency,intervention_cost,ece,regret,utility
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,0,6,0.333333,0.188692,0.157724,0.0,0.333333,0.166667,0.166667,0.0,0.927584,0.128943,0.214955,0.586617,-0.209076
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,0,6,0.833333,0.295674,0.240957,0.333333,0.0,0.333333,0.333333,0.166667,0.809476,0.143619,0.185537,0.146654,0.304789
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,0,6,0.5,0.373088,0.260909,0.166667,0.166667,0.333333,0.5,0.0,0.768045,0.210441,0.148129,0.439962,-0.094956
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,0,6,0.166667,0.441533,0.316404,0.0,0.0,0.0,0.5,0.166667,0.671159,0.227945,0.134406,0.733271,0.075156
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,0,6,0.666667,0.520174,0.387723,0.0,0.0,0.0,0.166667,0.666667,0.642502,0.224467,0.116586,0.293308,0.582386
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,0,6,0.5,0.388045,0.442439,0.0,0.0,0.0,0.0,0.5,0.714186,0.217936,0.126545,0.439962,0.39357
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,0,6,1.0,0.474937,0.432275,0.0,0.0,0.0,0.5,0.166667,0.66799,0.22433,0.111335,0.0,0.914808
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,0,6,0.666667,0.47408,0.436738,0.0,0.166667,0.166667,0.5,0.666667,0.687709,0.246698,0.11219,0.293308,0.319423
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,0,6,0.666667,0.53147,0.419932,0.0,0.0,0.166667,0.166667,0.333333,0.649099,0.219123,0.058321,0.293308,0.484811
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,0,6,0.333333,0.550169,0.45173,0.0,0.0,0.166667,0.5,0.666667,0.625278,0.200423,0.099772,0.586617,0.185826
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,0,6,0.666667,0.566292,0.435981,0.0,0.0,0.0,0.166667,0.5,0.622934,0.25958,0.109572,0.293308,0.566874
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,0,6,0.666667,0.543102,0.481689,0.166667,0.166667,0.166667,0.5,0.333333,0.63546,0.246174,0.07382,0.293308,0.280156
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,0,6,1.0,0.628887,0.565134,0.0,0.166667,0.0,0.666667,0.5,0.526346,0.251234,0.078152,0.0,0.766952
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,0,6,0.666667,0.731488,0.631663,0.0,0.0,0.0,0.833333,0.833333,0.467084,0.278413,0.031855,0.293308,0.644447
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,0,6,1.0,0.787889,0.673224,0.0,0.0,0.0,0.5,0.666667,0.401652,0.280428,0.021027,0.0,0.953006
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,1,6,0.666667,0.161067,0.144691,0.0,0.0,0.333333,0.0,0.5,0.911309,0.136433,0.208718,0.285295,0.36342
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,1,6,0.666667,0.310881,0.233748,0.0,0.333333,0.0,0.166667,0.5,0.8101,0.148557,0.181059,0.285295,0.248426
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,1,6,0.666667,0.369749,0.261893,0.166667,0.0,0.166667,0.5,0.333333,0.768976,0.212459,0.147365,0.285295,0.362893
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,1,6,0.833333,0.445135,0.318008,0.333333,0.0,0.166667,0.666667,0.333333,0.670748,0.25049,0.13769,0.142648,0.416024
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,1,6,0.333333,0.508379,0.417524,0.0,0.0,0.5,0.666667,0.333333,0.678733,0.224232,0.119965,0.570591,-0.025932
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,1,6,0.666667,0.399664,0.462157,0.0,0.0,0.166667,0.5,0.666667,0.72868,0.216226,0.12908,0.285295,0.5028
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,1,6,0.333333,0.472484,0.447609,0.0,0.166667,0.0,0.666667,0.5,0.665422,0.223813,0.114097,0.570591,0.11742
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,1,6,0.5,0.462707,0.428595,0.0,0.0,0.166667,0.5,0.333333,0.671745,0.23098,0.102067,0.427943,0.325498
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,1,6,0.333333,0.550389,0.454728,0.0,0.166667,0.0,0.166667,0.166667,0.660354,0.228856,0.068576,0.570591,0.088145
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,1,6,0.5,0.556208,0.462848,0.166667,0.0,0.0,0.833333,0.5,0.609097,0.218261,0.09491,0.427943,0.339853
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,1,6,0.666667,0.543719,0.443556,0.333333,0.0,0.166667,0.833333,0.5,0.607651,0.28673,0.111452,0.285295,0.265746
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,1,6,0.5,0.541812,0.453038,0.0,0.0,0.0,0.666667,0.5,0.595084,0.251791,0.081768,0.427943,0.442553
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,1,6,0.666667,0.651318,0.544565,0.0,0.0,0.0,0.5,0.5,0.563643,0.24491,0.080413,0.285295,0.602321
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,1,6,0.666667,0.734917,0.618631,0.0,0.0,0.0,0.5,0.666667,0.477664,0.257164,0.029866,0.285295,0.621016
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,1,6,0.833333,0.79713,0.675548,0.0,0.0,0.0,0.5,0.5,0.424812,0.280603,0.010503,0.0,0.779499
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,2,6,0.5,0.171489,0.155196,0.166667,0.166667,0.166667,0.166667,0.166667,0.913199,0.127956,0.210727,0.441578,0.242617
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,2,6,0.833333,0.293579,0.237636,0.0,0.0,0.0,0.166667,0.166667,0.795851,0.144387,0.183319,0.147193,0.728228
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,2,6,0.333333,0.36065,0.264868,0.0,0.0,0.0,0.333333,0.333333,0.773236,0.217083,0.146722,0.588771,0.233934
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,2,6,0.5,0.428384,0.293588,0.166667,0.0,0.0,0.666667,0.333333,0.710073,0.243496,0.140653,0.441578,0.298837
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,2,6,0.666667,0.497721,0.396907,0.0,0.0,0.0,0.166667,0.666667,0.620545,0.232655,0.122857,0.294386,0.579648
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,2,6,0.166667,0.406453,0.455974,0.0,0.0,0.0,0.5,0.5,0.734266,0.237278,0.129008,0.735964,0.085388
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,2,6,0.5,0.469741,0.448021,0.166667,0.166667,0.0,0.166667,0.333333,0.658025,0.226774,0.106319,0.441578,0.135406
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,2,6,0.5,0.469956,0.431835,0.0,0.0,0.0,0.833333,0.5,0.661757,0.228411,0.117097,0.441578,0.449294
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,2,6,0.833333,0.550313,0.420243,0.0,0.0,0.166667,0.5,0.5,0.628348,0.222415,0.063057,0.147193,0.679652
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,2,6,0.666667,0.560554,0.453018,0.0,0.0,0.0,0.166667,0.5,0.6388,0.21869,0.093866,0.294386,0.581803
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,2,6,0.833333,0.549694,0.442541,0.166667,0.166667,0.0,0.333333,0.333333,0.63346,0.261744,0.112022,0.147193,0.435159
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,2,6,0.666667,0.523334,0.462048,0.0,0.0,0.0,0.5,0.0,0.610892,0.248499,0.082108,0.294386,0.576009
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,2,6,0.833333,0.604132,0.558525,0.0,0.0,0.0,0.666667,0.5,0.528537,0.254631,0.072576,0.147193,0.780384
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,2,6,0.833333,0.739964,0.629513,0.0,0.0,0.0,0.166667,0.5,0.484337,0.27216,0.026769,0.147193,0.754913
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,2,6,1.0,0.801889,0.685063,0.0,0.0,0.0,0.5,1.0,0.413295,0.268396,0.013194,0.0,0.971179
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,3,6,0.0,0.179638,0.161297,0.0,0.333333,0.166667,0.166667,0.166667,0.91798,0.137297,0.2186,0.863425,-0.501442
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,3,6,0.5,0.312494,0.221138,0.333333,0.166667,0.0,0.166667,0.333333,0.810138,0.156973,0.18319,0.431712,0.012148
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,3,6,0.333333,0.364492,0.288132,0.166667,0.0,0.5,0.333333,0.166667,0.737265,0.206996,0.149766,0.575617,-0.179411
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,3,6,0.5,0.431534,0.316173,0.0,0.0,0.166667,0.666667,0.5,0.66757,0.242565,0.142167,0.431712,0.331742
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,3,6,0.5,0.492347,0.381767,0.0,0.0,0.0,0.5,0.5,0.644969,0.226288,0.11927,0.431712,0.428626
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,3,6,0.833333,0.395036,0.445223,0.0,0.0,0.166667,0.333333,0.333333,0.743349,0.21483,0.128999,0.143904,0.643337
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,3,6,0.166667,0.496581,0.442862,0.0,0.0,0.0,0.166667,0.666667,0.680434,0.238333,0.113433,0.719521,0.077023
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,3,6,0.666667,0.45733,0.431425,0.333333,0.0,0.0,0.333333,0.166667,0.683742,0.238363,0.105607,0.287808,0.326904
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,3,6,0.333333,0.539852,0.448898,0.0,0.0,0.166667,0.0,0.166667,0.627329,0.22131,0.068037,0.575617,0.131439
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,3,6,0.833333,0.57799,0.47225,0.166667,0.0,0.0,0.333333,0.5,0.626964,0.209055,0.094498,0.143904,0.642646
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,3,6,0.666667,0.533036,0.442302,0.0,0.0,0.166667,0.666667,0.333333,0.625027,0.270625,0.104084,0.287808,0.492996
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,3,6,0.5,0.541537,0.463949,0.166667,0.0,0.0,0.666667,0.833333,0.609576,0.229349,0.071202,0.431712,0.345885
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,3,6,0.666667,0.636969,0.555353,0.0,0.0,0.0,0.833333,0.5,0.554161,0.252115,0.080405,0.287808,0.622302
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,3,6,0.833333,0.710741,0.631322,0.0,0.0,0.0,0.5,0.333333,0.431783,0.281652,0.025398,0.143904,0.769161
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,3,6,1.0,0.778132,0.699824,0.0,0.0,0.0,0.333333,0.5,0.410828,0.287767,0.008677,0.0,0.935386
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,4,6,0.666667,0.158657,0.162653,0.333333,0.0,0.0,0.0,0.0,0.913016,0.127268,0.209659,0.288992,0.29671
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,4,6,0.666667,0.304559,0.213716,0.0,0.0,0.5,0.333333,0.166667,0.820697,0.141276,0.175237,0.288992,0.283864
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,4,6,0.666667,0.335524,0.300923,0.0,0.333333,0.166667,0.666667,0.5,0.795037,0.210924,0.149497,0.288992,0.139915
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,4,6,0.333333,0.445023,0.298783,0.0,0.166667,0.0,0.166667,0.5,0.677006,0.241672,0.138688,0.577983,0.086306
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,4,6,0.5,0.506016,0.395247,0.0,0.166667,0.0,0.666667,0.0,0.660117,0.2314,0.117937,0.433487,0.234961
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,4,6,0.333333,0.412531,0.469847,0.166667,0.0,0.0,0.333333,0.833333,0.739653,0.21512,0.134229,0.577983,0.141451
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,4,6,0.666667,0.494839,0.445964,0.166667,0.0,0.0,0.5,0.5,0.671984,0.230044,0.11802,0.288992,0.47309
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,4,6,0.833333,0.476667,0.457373,0.0,0.0,0.0,0.5,0.833333,0.685193,0.230579,0.118327,0.144496,0.773868
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,4,6,0.5,0.5411,0.441321,0.166667,0.166667,0.166667,0.5,0.333333,0.636662,0.223776,0.072744,0.433487,0.157715
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,4,6,0.5,0.556752,0.449999,0.0,0.0,0.0,0.833333,0.5,0.585927,0.225897,0.084642,0.433487,0.46098
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,4,6,0.666667,0.534569,0.442307,0.166667,0.0,0.166667,0.333333,0.5,0.607931,0.257074,0.104338,0.288992,0.363694
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,4,6,0.333333,0.550127,0.461012,0.0,0.0,0.0,0.333333,0.0,0.608157,0.242284,0.0759,0.577983,0.235209
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,4,6,0.666667,0.639066,0.557448,0.0,0.0,0.166667,0.5,0.333333,0.514119,0.242622,0.071926,0.288992,0.503184
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,4,6,0.5,0.745104,0.614395,0.0,0.0,0.0,0.833333,0.833333,0.443319,0.275678,0.027573,0.433487,0.480688
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,4,6,1.0,0.807125,0.688716,0.0,0.0,0.0,0.166667,0.666667,0.419057,0.273008,0.022081,0.0,0.93312
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,5,6,0.5,0.163872,0.163826,0.166667,0.0,0.0,0.333333,0.0,0.894514,0.143153,0.215548,0.44086,0.266575
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,5,6,0.166667,0.319867,0.217065,0.333333,0.0,0.166667,0.166667,0.333333,0.81607,0.140782,0.175935,0.734766,-0.26591
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,5,6,0.666667,0.382952,0.269732,0.0,0.0,0.0,0.166667,0.166667,0.752004,0.218509,0.143668,0.293906,0.55024
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,5,6,0.166667,0.419709,0.299839,0.166667,0.166667,0.0,0.0,0.166667,0.651183,0.238854,0.135675,0.734766,-0.223962
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,5,6,0.666667,0.480503,0.398049,0.166667,0.0,0.0,0.166667,0.333333,0.659462,0.225614,0.119216,0.293906,0.445615
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,5,6,0.5,0.405615,0.465228,0.0,0.0,0.0,0.166667,0.666667,0.695251,0.224709,0.136899,0.44086,0.40854
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,failure_aware_manipulation_policy,5,6,0.5,0.527596,0.439675,0.0,0.0,0.166667,0.333333,0.666667,0.63082,0.223876,0.113147,0.44086,0.331404
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,robust_mpc_replan,5,6,0.5,0.467005,0.422979,0.166667,0.0,0.166667,0.0,0.166667,0.688159,0.239918,0.107971,0.44086,0.160696
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,conformal_goal_validity_filter,5,6,0.5,0.538283,0.400777,0.0,0.0,0.166667,0.666667,0.333333,0.630866,0.210898,0.073247,0.44086,0.35074
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,learned_goal_state_classifier,5,6,0.666667,0.550913,0.450965,0.166667,0.0,0.166667,0.833333,0.666667,0.632311,0.207164,0.096544,0.293906,0.419162
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_subgoal_probe_policy,5,6,0.666667,0.52974,0.450811,0.0,0.0,0.0,0.333333,0.166667,0.606653,0.258231,0.114134,0.293906,0.562922
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_budgeted_goal_recovery,5,6,0.666667,0.533015,0.466099,0.333333,0.0,0.166667,0.666667,0.833333,0.603481,0.242742,0.084379,0.293906,0.289273
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,proposed_disappearing_goal_belief_revision_v4,5,6,0.833333,0.632612,0.555499,0.0,0.0,0.333333,0.5,0.166667,0.537292,0.237551,0.075265,0.146953,0.565312
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,risk_calibrated_goal_belief_revision_v5,5,6,1.0,0.725363,0.619208,0.0,0.0,0.0,0.333333,0.5,0.456889,0.270244,0.026472,0.0,0.934003
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,oracle_goal_state_supervisor,5,6,1.0,0.805533,0.692958,0.0,0.0,0.0,0.833333,0.666667,0.417825,0.279253,0.013378,0.0,0.975312
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,last_seen_goal_pursuit,6,6,0.166667,0.162591,0.153872,0.166667,0.166667,0.5,0.0,0.0,0.890731,0.137328,0.199468,0.719687,-0.420325
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,memory_only_belief_tracking,6,6,0.666667,0.309991,0.231309,0.0,0.166667,0.166667,0.166667,0.0,0.80501,0.155504,0.180769,0.287875,0.298235
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,uncertainty_halt,6,6,0.666667,0.356532,0.280015,0.166667,0.0,0.5,0.333333,0.166667,0.772633,0.219555,0.154811,0.287875,0.147277
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,active_viewpoint_reacquisition,6,6,0.833333,0.430857,0.292418,0.166667,0.166667,0.0,0.666667,0.333333,0.665323,0.242623,0.136825,0.143937,0.455512
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,pomdp_belief_planner,6,6,0.666667,0.491218,0.395819,0.0,0.0,0.166667,0.333333,0.333333,0.625034,0.224041,0.112857,0.287875,0.483374
physical_removal_shift,mobile_pick_and_place,delayed_reappearance,goal_retargeting_heuristic,6,6,0.5,0.431542,0.449165,0.0,0.166667,0.0,0.333333,0.5,0.710926,0.220928,0.132381,0.431812,0.268248
